Run	Charge
6502	574.344
6503	579.953
6504	584.453
6505	584.543
6506	580.066
6507	573.297
6508	582.582
6509	578.371
6510	234.75
6511	583.203
6512	581.25
6513	579.922
6514	719.844
6515	576.344
6516	583.602
6517	586.559
6518	575.031
6519	577.938
6520	579.922
6521	585.785
6522	585.445
6523	641.094
6524	580.547
6525	581.312
6526	583.117
6527	579.672
6528	578.641
6529	669.062
6530	582.859
6531	580.379
6532	580.562
6533	579.141
6534	578.344
6535	582.797
6536	582.125
6537	580.995
6538	579.547
6539	579.766
6540	580.273
6541	584.213
6542	571.891
6543	585
6544	584.141
6545	585.141
6546	582.992
6547	584.766
6548	577.984
6549	578.906
6550	581.242
6551	581.188
6552	579.328
6553	578.438
6554	584.011
6555	577.578
6556	577.375
6557	628.359
6558	585.32
6559	580.777
6560	578.828
6561	582.797
6562	574.047
6563	581.125
6564	579.625
6565	578.438
6566	580.812
6567	579.484
6568	583
6569	573.375
6570	663.562
6571	631.768
6572	575.906
6573	579.312
6574	572.75
6575	577.625
6576	577.258
6577	585.395
6578	579.496
6579	679.68
6580	579.531
6581	580.227
6582	578.52
6583	577.688
6584	608.344
6585	581.094
6586	578.418
6587	581.078
6588	584.656
6589	577.562
6590	583.328
6591	580.207
6592	582.75
6593	580.578
6594	577.969
6595	579.555
6596	578.688
6597	581.484
6598	571.891
6599	581.156
6600	579.094
6601	583.648
6602	578.266
6603	578.328
6604	578.583
6605	583.82
6606	578.891
6607	579.547
6608	609.969
6609	581.047
6610	580.123
6611	581.25
6612	577.578
6613	578.719
6614	578.367
6615	581.703
6616	587.396
6617	573.906
6618	579.766
6619	581.367
6620	579.901
6621	579.641
6622	584.156
6623	576.734
6624	580.844
6625	582.754
6626	582.07
6627	674.188
6628	669.094
6629	582.109
6630	580.527
6631	580.016
6632	668.969
6633	583.344
6634	580.527
6635	575.188
6636	579.891
6637	580.875
6638	577.469
6639	583.875
6640	581.844
6641	581.922
6642	580.098
6643	581.891
6644	581.062
6645	576.531
6646	582.168
6647	575.316
6648	643.703
6649	582.219
6650	579.328
6651	580.918
6652	576.664
6653	583.113
6654	579.531
6655	578.219
6656	580.156
6657	582.297
6658	586.789
6659	581.664
6660	578.625
6661	583.031
6662	601.188
6663	579.875
6664	581.25
6665	580.266
6666	576.953
6667	577.047
6668	580.031
6669	579.766
6670	582.625
6671	585.789
6672	687.969
6673	582.844
6674	576.812
6675	581.938
6676	578.234
6677	607.562
6678	573.781
6679	583.422
6680	580.326
6681	583.938
6682	578.391
6683	583.266
6684	579.227
6685	580.483
6686	583.406
6687	582.93
6688	582.562
6689	678.953
6690	582.646
6691	579.391
6692	580.906
6693	575.141
6694	579.273
6695	583.031
6696	579.718
6697	578.688
6698	578.953
6699	580.422
6700	580.462
6701	580.117
6702	582.133
6703	572.75
6704	579.5
6705	580.293
6706	579.289
6707	582.672
6708	581.078
6709	581.406
6710	584.664
6711	575.234
6712	586.078
6713	576.281
6714	585.125
6715	579.984
6716	658.609
6717	579.094
6718	580.391
6719	582.387
6720	580.641
6721	579.562
6722	580.203
6723	581.285
6724	577.699
6725	577.438
6726	582.582
6727	585.039
6728	581.568
6729	577.027
6730	661.406
6731	575.656
6732	570.312
6733	582.75
6734	578.234
6735	581.281
6736	634.219
6737	578.141
6738	573.578
6739	585.781
6740	580.406
6741	581.203
6742	576.453
6743	578.906
6744	579.281
6745	582.792
6746	583.516
6747	575.234
6748	580.172
6749	583.648
6750	580.944
6751	581.297
6752	580.75
6753	579.07
6754	581.453
6755	578.266
6756	577.055
6757	585.766
6758	580.344
6759	580.953
6760	581.781
6761	576.234
6762	581.578
6763	578.938
6764	585.893
6765	574.016
6766	579.641
6767	581.844
6768	581.133
6769	581.537
6770	576.141
6771	582.656
6772	580
6773	579.43
6774	582.453
6775	668.113
6776	579.656
6777	581.734
6778	581.484
6779	578.531
6780	576.125
6781	573.984
6782	576.719
6783	576.836
6784	632.064
6785	574.25
6786	579.156
6787	580.359
6788	580.277
6789	578.473
6790	583.25
6791	656.625
6792	581.688
6793	579.359
6794	583.16
6795	579.102
6796	580.156
6797	581.129
6798	585.801
6799	583.719
6800	579.766
6801	578.172
6802	579.688
6803	671.188
6804	585.16
6805	579.117
6806	582.688
6807	579.377
6808	580.766
6809	581.125
6810	581.281
6811	578.205
6812	584.523
6813	577.906
6814	579.219
6815	576.891
6816	580.609
6817	579.078
6818	586.453
6819	577.516
6820	574.219
6821	585.75
6822	581.742
6823	579.359
6824	576.766
6825	578.922
6826	581.969
6827	577.953
6828	583.469
6829	575.125
6830	574.648
6831	581.141
6832	578.531
6833	582.602
6834	579.649
6835	580.422
6836	578.25
6837	571.594
6838	576.611
6839	583.531
6840	581.75
6841	575.953
6842	579.688
6843	574.25
6844	581.512
6845	581.809
6846	583.75
6847	578.594
6848	623.584
6849	575.152
6850	576.078
6851	585.984
6852	575.297
6853	578.234
6854	610.375
6855	579.148
6856	586.578
6857	580.984
6858	580.789
6859	574.688
6860	576.906
6861	577.922
6862	581.617
6863	580.852
6864	579.438
6865	581.312
6866	578.75
6867	581.738
6868	587.305
6869	580.438
6870	578.031
6871	575.109
6872	578.797
6873	578.844
6874	579.68
6875	574.531
6876	578.125
6877	582.914
6878	577.609
6879	580.953
6880	586.734
6881	583.09
6882	582.281
6883	583.078
6884	578.969
6885	580.045
6886	584.828
6887	581.797
6888	581.18
6889	585.133
6890	579.996
6891	576.109
6892	581.703
6893	579.977
6894	581.297
6895	581.125
6896	682.547
6897	573.297
6898	580.438
6899	581.367
6900	578.172
6901	579.812
6902	583.5
6903	578.234
6904	578.75
6905	578.461
6906	580.594
6907	583.281
6908	662.098
6909	576.594
6910	582.297
6911	669.219
6912	577.273
6913	632.496
6914	574.125
6915	578.875
6916	581.688
6917	576.059
6918	573.828
6919	578.906
6920	570.438
6921	580.156
6922	673.406
6923	604.156
6924	576.795
6925	659.551
6926	580.25
6927	580.375
6928	576.07
6929	580.355
6930	577.844
6931	583.75
6932	578.516
6933	580.547
6934	582.125
6935	575.707
6936	577.562
6937	576.135
6938	577.32
6939	581.312
6940	583.641
6941	663.609
6942	580.539
6943	572.742
6944	578.098
6945	580.609
6946	582.031
6947	583.664
6948	574.094
6949	577.719
6950	579.719
6951	576.146
6952	573.094
6953	577.562
6954	575.062
6955	574.484
6956	577.391
6957	578.906
6958	572.875
6959	573.742
6960	579.062
6961	581.594
6962	581.5
6963	576.486
6964	578.234
6965	579.25
6966	579.766
6967	580.768
6968	570.219
6969	576.547
6970	584.406
6971	579.438
6972	575.469
6973	578.602
6974	581.359
6975	577.766
6976	576.062
6977	581.016
6978	656.023
6979	657.004
6980	572.5
6981	577.281
6982	576.648
6983	669.402
6984	578.531
6985	578.453
6986	582.172
6987	570.234
6988	576.469
6989	578.984
6990	579.609
6991	576.469
6992	582.297
6993	579.406
6994	576.594
6995	574.719
6996	577.211
6997	576.621
6998	583.312
6999	583.406
7000	580.656
7001	575.055
7002	580.227
7003	581.844
7004	579.438
7005	587.062
7006	572.219
7007	673.484
7008	576.906
7009	667.609
7010	582.953
7011	580.219
7012	582.703
7013	573.981
7014	579.641
7015	575.969
7016	581.641
7017	575.999
7018	575.328
7019	573.406
7020	579.297
7021	577.719
7022	570.68
7023	577.758
7024	575.625
7025	576.898
7026	580.534
7027	571.938
7028	581
7029	576.703
7030	580.672
7031	577.617
7032	574.805
7033	578.756
7034	579.844
7035	578.219
7036	577.609
7037	666.719
7038	577.391
7039	578.584
7040	582.484
7041	578.906
7042	580.344
7043	578.91
7044	576.596
7045	579.938
7046	581.812
7047	575.484
7048	579.854
7049	570.488
7050	585.438
7051	578.688
7052	580.25
7053	581.25
7054	574.906
7055	581.094
7056	577.531
7057	581.016
7058	580.484
7059	655.469
7060	581.375
7061	581.547
7062	577.906
7063	579.824
7064	578.578
7065	582.344
7066	657.188
7067	574.32
7068	572.668
7069	577.406
7070	578.406
7071	583.613
7072	660.734
7073	586.109
7074	576.688
7075	575.984
7076	576.453
7077	577.656
7078	581.984
7079	577.938
7080	580.508
7081	575.703
7082	576.578
7083	576.419
7084	580.641
7085	575.156
7086	581.312
7087	577.953
7088	579.758
7089	660.664
7090	581.156
7091	578.375
7092	664.344
7093	576.734
7094	576.375
7095	573.078
7096	578.452
7097	575.391
7098	584.969
7099	580.688
7100	581.609
7101	577.475
7102	579.156
7103	579.922
7104	579.914
7105	671.859
7106	581.141
7107	574.781
7108	575.008
7109	578.703
7110	580.156
7111	575.805
7112	572.312
7113	578.922
7114	574.766
7115	753.906
7116	581.875
7117	571.016
7118	572.031
7119	581.5
7120	581.938
7121	664.449
7122	583.73
7123	584.625
7124	650.594
7125	576.279
7126	573.449
7127	577.934
7128	575.859
7129	577.828
7130	569.281
7131	579.688
7132	580.84
7133	568.414
7134	577.406
7135	583.531
7136	578.625
7137	580.344
7138	575.031
7139	578.312
7140	581.141
7141	572.547
7142	580.734
7143	577.672
7144	579.75
7145	574.43
7146	578.375
7147	575.812
7148	573.625
7149	582.484
7150	579.895
7151	575.125
7152	577.297
7153	579.641
7154	573.969
7155	578.609
7156	577.594
7157	577.508
7158	582.078
7159	583.344
7160	570.352
7161	579.375
7162	582.102
7163	576.281
7164	574.914
7165	579.844
7166	579.891
7167	573.469
7168	574.953
7169	573.93
7170	574.844
7171	578.485
7172	620.172
7173	580.25
7174	571.828
7175	573.461
7176	577.739
7177	576.898
7178	579.594
7179	581.984
7180	586.375
7181	584.266
7182	580.125
7183	578.469
7184	579.547
7185	576.523
7186	575.899
7187	577.656
7188	580.688
7189	580.383
7190	574.422
7191	577.821
7192	571.875
7193	578.969
7194	575.438
7195	574.594
7196	590.766
7197	579.648
7198	581.328
7199	575.594
7200	581.188
7201	574.844
7202	581.984
7203	581.969
7204	581.016
7205	581.891
7206	573.922
7207	577.438
7208	575.219
7209	570.734
7210	579.014
7211	579.539
7212	580.438
7213	582.406
7214	576.896
7215	574.195
7216	578.18
7217	576.297
7218	576.625
7219	579.406
7220	579.25
7221	579.031
7222	583.188
7223	574.441
7224	598.172
7225	659.75
7226	578.906
7227	577.938
7228	577.113
7229	574.633
7230	576.656
7231	578.203
7232	581.453
7233	574.93
7234	580.305
7235	666.125
7236	576.605
7237	575.812
7238	584.406
7239	575.736
7240	574.816
7241	574.922
7242	583.344
7243	575.344
7244	572.406
7245	575.875
7246	580.141
7247	582
7248	584.203
7249	575.25
7250	577.5
7251	572.086
7252	660.609
7253	576.953
7254	577.297
7255	579.812
7256	575.711
7257	580.453
7258	575.383
7259	576.363
7260	582.969
7261	151.656
7262	584.5
7263	583.406
7264	576.812
7265	580.108
7266	576.562
7267	574.469
7268	578.672
7269	578.406
7270	625.031
7271	577.734
7272	581.109
7273	581.32
7274	572.898
7275	578.26
7276	580.281
7277	582.922
7278	578.953
7279	577.688
7280	578.459
7281	570.711
7282	578.688
7283	581.562
7284	579.781
7285	579.562
7286	574.977
7287	578.891
7288	656.312
7289	577.562
7290	573.973
7291	572.309
7292	579.406
7293	577.969
7294	661.574
7295	582.523
7296	581.406
7297	663.531
7298	580.766
7299	571.758
7300	578.594
7301	580.797
7302	578.031
7303	582.344
7304	578.469
7305	578.312
7306	564.234
7307	586.094
7308	568.609
7309	581.312
7310	665.203
7311	579.281
7312	583.125
7313	572.898
7314	579.789
7315	582.344
7316	577.312
7317	580.938
7318	576.318
7319	570.18
7320	582.156
7321	587.422
7322	578.945
7323	576.775
7324	580.406
7325	575.859
7326	580.688
7327	576.891
7328	580.141
7329	573.531
7330	577.051
7331	576.273
7332	584.172
7333	578.281
7334	665.141
7335	577.922
7336	648.477
7337	672.466
7338	574.289
7339	575.953
7340	575.195
7341	577.844
7342	578.328
7343	577.344
7344	577.769
7345	577.32
7346	575.828
7347	577.828
7348	577.844
7349	663.256
7350	580.906
7351	573.281
7352	580.969
7353	579.25
7354	575.68
7355	578.938
7356	675.312
7357	580.719
7358	673.094
7359	584.688
7360	574.973
7361	577.992
7362	578.188
7363	575
7364	576.656
7365	570.75
7366	577.59
7367	578.875
7368	589.797
7369	582.984
7370	577.074
7371	577.688
7372	579.25
7373	570.797
7374	579.234
7375	582.078
7376	574.125
7377	579.344
7378	574.547
7379	570.898
7380	663.266
7381	569.562
7382	580.719
7383	665.211
7384	570.828
7385	580.672
7386	583.234
7387	579.031
7388	577.754
7389	576.781
7390	575.547
7391	578.859
7392	570.672
7393	572.006
7394	577.883
7395	579.859
7396	583.469
7397	579.5
7398	578.043
7399	581.719
7400	578.766
7401	580.844
7402	572.492
7403	575.484
7404	578.297
7405	583.031
7406	575.469
7407	577.281
7408	572.594
7409	568.969
7410	680.53
7411	579.875
7412	579.266
7413	574.469
7414	575.289
7415	579.562
7416	581.188
7417	575.922
7418	574.52
7419	574.219
7420	576.531
7421	576.594
7422	579.906
7423	574.898
7424	577.5
7425	579.224
7426	580.527
7427	651.172
7428	579.594
7429	583.281
7430	578.375
7431	578.5
7432	574.654
7433	573.797
7434	581.969
7435	579.969
7436	576.258
7437	578.014
7438	578.281
7439	579.781
7440	582.938
7441	572.844
7442	578.531
7443	580.215
7444	567.848
7445	583.594
7446	579.938
7447	572.75
7448	577.41
7449	572.68
7450	574.625
7451	576.484
7452	581.312
7453	574.367
7454	578.844
7455	574
7456	565.68
7457	556.676
7458	561.07
7459	559.391
7460	559.078
7461	564.302
7462	562.469
7463	565.132
7464	559.203
7465	555.992
7466	561.332
7467	563.215
7468	564.414
7469	566.684
7470	558.883
7471	564.721
7472	563.184
7473	565.051
7474	559.281
7475	565.352
7476	563.082
7477	560.176
7478	563.164
7479	559.918
7480	564.586
7481	559.789
7482	560.695
7483	562.82
7484	561.225
7485	562.474
7486	567.359
7487	435.656
7488	555.086
7489	564.233
7490	561.193
7491	561.705
7492	559.312
7493	561.355
7494	601.512
7495	560.395
7496	562.836
7497	627.336
7498	603.227
7499	564.133
7500	562.992
7501	560.229
7502	561.458
7503	549.086
7504	559.312
7505	622.703
7506	560.195
7507	563.773
7508	609.062
7509	561.508
7510	564.205
7511	563.789
7512	561.059
7513	562.945
7514	579.035
7515	563.758
7516	561.398
7517	566.148
7518	561.793
7519	560.203
7520	561.68
7521	565.477
7522	560.453
7523	558.906
7524	569.642
7525	561.932
7526	554.383
7527	562.203
7528	551.079
7529	555.984
7530	561.389
7531	558.82
7532	559.789
7533	559.328
7534	564.602
7535	561.586
7536	563.707
7537	564.77
7538	559.965
7539	566.258
7540	568.543
7541	562.504
7542	587.084
7543	562.859
7544	559.922
7545	561.445
7546	559.539
7547	561.367
7548	562.445
7549	562.09
7550	561.293
7551	567.16
7552	560.75
7553	564.824
7554	556.352
7555	562.43
7556	562.113
7557	628.672
7558	560.729
7559	560.445
7560	557.07
7561	556.422
7562	562.647
7563	562.677
7564	558.477
7565	558.758
7566	563.469
7567	561.676
7568	595.57
7569	565.971
7570	563.086
7571	563.211
7572	563.512
7573	560.48
7574	561.859
7575	567.188
7576	551.773
7577	563.727
7578	563.48
7579	561.625
7580	559.868
7581	561.539
7582	559.734
7583	559.641
7584	553.93
7585	566.686
7586	564.711
7587	558.969
7588	564.379
7589	561.051
7590	563.66
7591	562.117
7592	542.684
7593	558.176
7594	561.152
7595	562.711
7596	623.422
7597	561.906
7598	563.864
7599	554.43
7600	559.32
7601	565.634
7602	564.719
7603	564.254
7604	560.836
7605	564.539
7606	559.584
7607	560.922
7608	563.867
7609	557.188
7610	566.626
7611	562.84
7612	570.066
7613	558.793
7614	560.262
7615	562.496
7616	564.562
7617	560.088
7618	561.508
7619	558.258
7620	556.684
7621	562.36
7622	565.805
7623	560.201
7624	556.438
7625	562.461
7626	567.415
7627	558.297
7628	560.992
7629	562.047
7630	556.648
7631	563.546
7632	559.977
7633	563.387
7634	557.594
7635	564.562
7636	554.949
7637	550.619
7638	549.703
7639	556.23
7640	555.48
7641	545.584
7642	546.104
7643	546.828
7644	629.436
7645	537.219
7646	1897.31
7647	538.243
7648	551.445
7649	547.595
7650	543.561
7651	553.312
7652	549.542
7653	546.039
7654	550.18
7655	553.727
7656	550.277
7657	544.566
7658	633.27
7659	553.75
7660	548.758
7661	544.051
7662	546.438
7663	550.338
7664	569.242
7665	709.305
7666	540.97
7667	640.945
7668	2360.62
7669	538.741
7670	746.133
7671	552.375
7672	544.146
7673	222.484
7674	551.857
7675	548.68
7676	554.047
7677	553.217
7678	699.016
7679	549.219
7680	548.738
7681	546.232
7682	543.645
7683	546.73
7684	551.6
7685	629.703
7686	551.117
7687	625.312
7688	550.695
7689	549.153
7690	550.961
7691	548.195
7692	549.532
7693	628.242
7694	532.231
7695	554.203
7696	549.945
7697	541.277
7698	552.258
7699	628.723
7700	657.605
7701	548.137
7702	546.684
7703	551.057
7704	555.346
7705	554.816
7706	549.793
7707	556.176
7708	554.254
7709	544.628
7710	547.727
7711	551.617
7712	627.703
7713	539.625
7714	652.461
7715	546.148
7716	534.883
7717	549.328
7718	550.539
7719	543.427
7720	544.218
7721	695.422
7722	550.656
7723	881.722
7724	545.344
7725	555.977
7726	552.086
7727	552.974
7728	548.266
7729	691.551
7730	552.388
7731	550.488
7732	543.395
7733	551.699
7734	545.992
7735	553.434
7736	749.842
7737	549.973
7738	547.16
7739	552.086
7740	634.348
7741	551.266
7742	543.386
7743	562.797
7744	544.664
7745	1398.69
7746	548.396
7747	544.969
7748	545.531
7749	550.387
7750	550.181
7751	553.156
7752	550.406
7753	548.613
7754	550.035
7755	545.816
7756	550.844
7757	550.09
7758	546.699
7759	545.074
7760	545.453
7761	642.02
7762	549.164
7763	544.531
7764	542.652
7765	549.461
7766	538.14
7767	548.68
7768	543.766
7769	625.894
7770	4178.31
7771	545.367
7772	547.872
7773	554.699
7774	548.16
7775	546.123
7776	611.07
7777	535.895
7778	552.906
7779	544.492
7780	557.449
7781	551.809
7782	546.637
7783	547.031
7784	546.961
7785	549.437
7786	552.852
7787	658.115
7788	550.062
7789	555.535
7790	552.646
7791	549.922
7792	537.881
7793	2713.68
7794	550.305
7795	543.652
7796	544.609
7797	547.465
7798	546.311
7799	581.945
7800	711.309
7801	548.168
7802	543.84
7803	551.316
7804	547.816
7805	548.781
7806	560.953
7807	560.578
7808	551.328
7809	547.109
7810	558.484
7811	559.797
7812	553.484
7813	660.984
7814	559.914
7815	547.312
7816	551.484
7817	555
7818	557.359
7819	556.109
7820	551.107
7821	551.297
7822	554.531
7823	551.75
7824	560.312
7825	554.523
7826	557.484
7827	546.969
7828	552.727
7829	549.573
7830	558.844
7831	555.438
7832	556.094
7833	558.828
7834	550.074
7835	547.406
7836	551.602
7837	554.25
7838	558.875
7839	562.031
7840	552.984
7841	558.625
7842	560.547
7843	560
7844	551.727
7845	557.844
7846	553.322
7847	551.438
7848	552.281
7849	558.078
7850	557.209
7851	553.223
7852	558.406
7853	556.656
7854	557.625
7855	560.906
7856	557.066
7857	641.281
7858	554.062
7859	556.359
7860	558.469
7861	553.016
7862	556.766
7863	557.641
7864	557.719
7865	548.414
7866	662.859
7867	554.359
7868	560.406
7869	561.039
7870	560.781
7871	555.188
7872	558.312
7873	552.332
7874	551.766
7875	561.766
7876	557.656
7877	553.062
7878	557.141
7879	561.364
7880	547.594
7881	297.812
7882	639.219
7883	552.578
7884	546.641
7885	555.846
7886	556.414
7887	557.117
7888	559.492
7889	555.828
7890	557.578
7891	550.453
7892	552.008
7893	554.594
7894	559.469
7895	550.141
7896	557.125
7897	559.25
7898	557.672
7899	555.32
7900	554.5
7901	563.234
7902	554.953
7903	557.188
7904	562.047
7905	649.289
7906	548.87
7907	556.172
7908	647.469
7909	553.25
7910	554.844
7911	549.515
7912	656.305
7913	554.531
7914	552.938
7915	553.938
7916	561.141
7917	556.938
7918	553.812
7919	566.641
7920	559.906
7921	556.504
7922	552.734
7923	558.422
7924	555.781
7925	550.496
7926	548.492
7927	555.406
7928	554.562
7929	547.871
7930	554.758
7931	558.047
7932	560.539
7933	555.312
7934	551
7935	549.047
7936	557.914
7937	556.777
7938	555.75
7939	556.266
7940	555.969
7941	555.484
7942	552.863
7943	599.922
7944	562.5
7945	557.016
7946	562.289
7947	555.685
7948	551.82
7949	556.094
7950	557
7951	550.812
7952	559.523
7953	554.914
7954	554.484
7955	556.453
7956	558.312
7957	556.688
7958	554.859
7959	562.734
7960	554.703
7961	554.876
7962	556.594
7963	557.906
7964	555.586
7965	557.109
7966	559.203
7967	633.391
7968	553.75
7969	558.625
7970	553.258
7971	557.281
7972	637.531
7973	639.984
7974	558.16
7975	554.922
7976	554.031
7977	547.516
7978	545.746
7979	553.109
7980	554.688
7981	554.203
7982	554.531
7983	550.805
7984	556.312
7985	553.797
7986	723.938
7987	559.625
7988	555.746
7989	557.938
7990	555.188
7991	558.125
7992	549.227
